CDL-C	3	19	100.00
CDL-C	2	19	100.00
CDL-C	12	19	100.00
CDL-C	11	19	100.00
CDL-C	9	19	100.00
CDL-C	10	19	100.00
CDL-C	1	19	100.00
CDL-C	8	19	100.00
CDL-C	7	19	100.00
CDL-C	6	20	100.00
CDL-C	5	20	100.00
CDL-C	4	20	100.00
CDL-C	3	20	100.00
CDL-C	2	20	100.00
CDL-C	12	20	100.00
CDL-C	11	20	100.00
CDL-C	9	20	100.00
CDL-C	10	20	100.00
CDL-C	1	20	100.00
CDL-C	8	20	100.00
CDL-C	7	20	100.00
CDL-D	6	11	0.00
CDL-D	5	11	0.00
CDL-D	4	11	0.00
CDL-D	3	11	0.00
CDL-D	2	11	0.00
CDL-D	9	11	0.00
CDL-D	11	11	0.00
CDL-D	1	11	0.00
CDL-D	10	11	0.00
CDL-D	12	11	8.55
CDL-D	8	11	0.00
CDL-D	7	11	0.00
CDL-D	6	12	0.00
CDL-D	5	12	0.00
CDL-D	4	12	0.00
CDL-D	3	12	0.00
CDL-D	2	12	0.00
CDL-D	9	12	0.00
CDL-D	11	12	0.00
CDL-D	10	12	0.00
CDL-D	12	12	0.20
CDL-D	1	12	0.00
CDL-D	8	12	0.00
CDL-D	7	12	0.00
CDL-D	6	13	0.00
CDL-D	5	13	0.00
CDL-D	4	13	0.00
CDL-D	3	13	0.00
CDL-D	2	13	0.00
CDL-D	9	13	0.00
CDL-D	11	13	0.00
CDL-D	12	13	0.00
CDL-D	10	13	0.00
CDL-D	1	13	0.00
CDL-D	8	13	0.00
CDL-D	7	13	0.00
CDL-D	6	14	0.00
CDL-D	5	14	0.00
CDL-D	4	14	0.00
CDL-D	3	14	0.00
CDL-D	2	14	0.00
CDL-D	12	14	0.00
CDL-D	9	14	0.00
CDL-D	11	14	0.00
CDL-D	10	14	0.00
CDL-D	1	14	0.00
CDL-D	8	14	0.00
CDL-D	7	14	0.00
CDL-D	6	15	0.00
CDL-D	5	15	0.00
CDL-D	4	15	0.00
CDL-D	3	15	0.00
CDL-D	2	15	0.00
CDL-D	12	15	0.00
CDL-D	11	15	0.00
CDL-D	9	15	0.00
CDL-D	10	15	0.00
CDL-D	1	15	0.00
CDL-D	8	15	0.00
CDL-D	7	15	0.00
CDL-D	6	16	0.00
CDL-D	5	16	0.00
CDL-D	4	16	0.00
CDL-D	3	16	0.00
CDL-D	2	16	0.00
CDL-D	12	16	0.00
CDL-D	11	16	0.00
CDL-D	9	16	0.00
CDL-D	10	16	0.00
CDL-D	1	16	0.00
CDL-D	8	16	0.00
CDL-D	7	16	0.00
CDL-D	6	17	0.00
CDL-D	5	17	0.00
CDL-D	4	17	0.00
CDL-D	3	17	0.00
CDL-D	2	17	0.00
CDL-D	12	17	0.00
CDL-D	11	17	0.00
CDL-D	10	17	0.00
CDL-D	9	17	0.00
CDL-D	1	17	0.00
CDL-D	8	17	0.00
CDL-D	7	17	0.00
CDL-D	6	18	0.00
CDL-D	5	18	0.00
CDL-D	4	18	0.00
CDL-D	3	18	0.00
CDL-D	2	18	0.00
CDL-D	12	18	0.00
CDL-D	11	18	0.00
CDL-D	9	18	0.00
CDL-D	10	18	0.00
CDL-D	1	18	0.00
CDL-D	8	18	0.00
CDL-D	7	18	0.00
CDL-D	6	19	0.00
CDL-D	5	19	0.00
CDL-D	4	19	0.00
CDL-D	3	19	0.00
CDL-D	2	19	0.00
CDL-D	12	19	0.00
CDL-D	11	19	0.00
CDL-D	10	19	0.00
CDL-D	9	19	0.00
CDL-D	1	19	0.00
CDL-D	8	19	0.00
CDL-D	7	19	0.00
CDL-D	6	20	0.00
CDL-D	5	20	0.00
CDL-D	4	20	0.00
CDL-D	3	20	0.00
CDL-D	2	20	0.00
CDL-D	12	20	0.00
CDL-D	11	20	0.00
CDL-D	10	20	0.00
CDL-D	9	20	0.00
CDL-D	1	20	0.00
CDL-D	8	20	0.00
CDL-D	7	20	0.00
CDL-E	6	11	0.00
CDL-E	5	11	0.00
CDL-E	4	11	0.00
CDL-E	3	11	0.00
CDL-E	2	11	0.00
CDL-E	9	11	0.00
CDL-E	1	11	0.00
CDL-E	10	11	0.00
CDL-E	11	11	72.90
CDL-E	8	11	0.00
CDL-E	12	11	100.00
CDL-E	7	11	0.00
CDL-E	6	12	0.00
CDL-E	5	12	0.00
CDL-E	4	12	0.00
CDL-E	3	12	0.00
CDL-E	2	12	0.00
CDL-E	9	12	0.00
CDL-E	1	12	0.00
CDL-E	10	12	0.00
CDL-E	11	12	45.70
CDL-E	8	12	0.00
CDL-E	12	12	100.00
CDL-E	7	12	0.00
CDL-E	6	13	0.00
CDL-E	5	13	0.00
CDL-E	4	13	0.00
CDL-E	3	13	0.00
CDL-E	2	13	0.00
CDL-E	9	13	0.00
CDL-E	1	13	0.00
CDL-E	11	13	23.00
CDL-E	10	13	0.00
CDL-E	8	13	0.00
CDL-E	12	13	100.00
CDL-E	7	13	0.00
CDL-E	6	14	0.00
CDL-E	5	14	0.00
CDL-E	4	14	0.00
CDL-E	3	14	0.00
CDL-E	2	14	0.00
CDL-E	9	14	0.00
CDL-E	1	14	0.00
CDL-E	10	14	0.00
CDL-E	11	14	12.10
CDL-E	8	14	0.00
CDL-E	12	14	100.00
CDL-E	7	14	0.00
CDL-E	6	15	0.00
CDL-E	5	15	0.00
CDL-E	4	15	0.00
CDL-E	3	15	0.00
CDL-E	2	15	0.00
CDL-E	9	15	0.00
CDL-E	1	15	0.00
CDL-E	11	15	6.00
CDL-E	10	15	0.00
CDL-E	8	15	0.00
CDL-E	12	15	100.00
CDL-E	7	15	0.00
CDL-E	6	16	0.00
CDL-E	5	16	0.00
CDL-E	4	16	0.00
CDL-E	3	16	0.00
CDL-E	2	16	0.00
CDL-E	9	16	0.00
CDL-E	10	16	0.00
CDL-E	1	16	0.00
CDL-E	11	16	2.85
CDL-E	8	16	0.00
CDL-E	12	16	100.00
CDL-E	7	16	0.00
CDL-E	6	17	0.00
CDL-E	5	17	0.00
CDL-E	4	17	0.00
CDL-E	3	17	0.00
CDL-E	2	17	0.00
CDL-E	9	17	0.00
CDL-E	11	17	2.05
CDL-E	10	17	0.00
CDL-E	1	17	0.00
CDL-E	8	17	0.00
CDL-E	12	17	100.00
CDL-E	7	17	0.00
CDL-E	6	18	0.00
CDL-E	5	18	0.00
CDL-E	4	18	0.00
CDL-E	3	18	0.00
CDL-E	2	18	0.00
CDL-E	9	18	0.00
CDL-E	11	18	1.15
CDL-E	10	18	0.00
CDL-E	1	18	0.00
CDL-E	12	18	100.00
CDL-E	8	18	0.00
CDL-E	7	18	0.00
CDL-E	6	19	0.00
CDL-E	5	19	0.00
CDL-E	4	19	0.00
CDL-E	3	19	0.00
CDL-E	2	19	0.00
CDL-E	9	19	0.00
CDL-E	11	19	1.10
CDL-E	10	19	0.00
CDL-E	1	19	0.00
CDL-E	12	19	100.00
CDL-E	8	19	0.00
CDL-E	7	19	0.00
CDL-E	6	20	0.00
CDL-E	5	20	0.00
CDL-E	4	20	0.00
CDL-E	3	20	0.00
CDL-E	2	20	0.00
CDL-E	9	20	0.00
CDL-E	11	20	0.60
CDL-E	10	20	0.00
CDL-E	1	20	0.00
CDL-E	12	20	99.95
CDL-E	8	20	0.00
CDL-E	7	20	0.00
